"id     icao_code   iata_code   name              type              city_id           country_id         continent_id       website_url    created_at      updated_at          latitude_deg     longitude_deg elevation_ft      wikipedia_link"
"1 NTGA       AAA         Anaa Airport      medium_airport              47868                198                  6                  2024-06-27 0:00 2024-06-27 0:00           -17.3526     -145.509995                10 https://en.wikipedia.org/wiki/Anaa_Airport"
"8721 CYLH      YLH   Lansdowne Houssmall_airport        52046   32    4                 2024-06-27 0:00 2024-06-27 0:00       52.195599      -87.934196    834 https://en.wikipedia.org/wiki/Lansdowne_House_Ai"
"9082 VLSK      ZVK   Savannakhet Air medium_airport     38325   95    1                 2024-06-27 0:00 2024-06-27 0:00     16.55660057    104.7600021     509 https://en.wikipedia.org/wiki/Savannakhet_Airport"
"8723 CYLJ      YLJ   Meadow Lake Ai medium_airport      52047   32    4                 2024-06-27 0:00 2024-06-27 0:00     54.12530136    -108.5230026   1576 https://en.wikipedia.org/wiki/Meadow_Lake_Airport"
"8724 CYLS      YLK   Barrie-Lake Simcmedium_airport      4482   32    4 http://www.lakes 2024-06-27 0:00 2024-06-27 0:00      44.485056      -79.554663    972 https://en.wikipedia.org/wiki/Barrie-Orillia_(Lake_Si"
"8725 CYLL      YLL   Lloydminster Airpmedium_airport    23960   32    4                 2024-06-27 0:00 2024-06-27 0:00     53.30920029     -110.072998   2193 https://en.wikipedia.org/wiki/Lloydminster_Airport"
"8726 YLP       YLP   Mingan Airport    small_airport    52048   32    4                 2024-06-27 0:00 2024-06-27 0:00         50.2869        -64.1528     70"
"8727 CYLQ      YLQ   La Tuque Airport small_airport     22618   32    4                 2024-06-27 0:00 2024-06-27 0:00     47.40969849    -72.78890228    548 https://en.wikipedia.org/wiki/La_Tuque_Airport"
"8728 CYLR      YLR   Leaf Rapids Airp medium_airport    52049   32    4                 2024-06-27 0:00 2024-06-27 0:00     56.51330185    -99.98529816    959 https://en.wikipedia.org/wiki/Leaf_Rapids_Airport"
"8729 CSH4      YLS   Lebel-sur-Quevil small_airport     52050   32    4                 2024-06-27 0:00 2024-06-27 0:00     49.03030014    -77.01719666    960 https://en.wikipedia.org/wiki/Lebel-sur-Qu%C3%A9"
"8730 CYLT      YLT   Alert Airport     medium_airport   52051   32    4                 2024-06-27 0:00 2024-06-27 0:00       82.517799      -62.280602    100 https://en.wikipedia.org/wiki/Alert_Airport"
"8731 UBEE      YLV   Yevlakh Airport small_airport      52052    11   1                 2024-06-27 0:00 2024-06-27 0:00       40.631901      47.141899      49 https://en.wikipedia.org/wiki/Yevlakh_Airport"
"8732 CYLW      YLW   Kelowna Internat medium_airport    20564   32    4 http://www.kelow 2024-06-27 0:00 2024-06-27 0:00        49.9561     -119.377998   1421 https://en.wikipedia.org/wiki/Kelowna_International_"
"8733 ZGYL      YLX   Yulin Fumian Air medium_airport    52053   36    1                 2024-06-27 0:00 2024-06-27 0:00       22.438056     110.120833     328 https://en.wikipedia.org/wiki/Yulin_Fumian_Airport"
"8734 CYNJ      YLY   Langley Airport medium_airport     23011   32    4                 2024-06-27 0:00 2024-06-27 0:00         49.1008     -122.630997     34 https://en.wikipedia.org/wiki/Langley_Regional_Airp"
"8735 CYMA      YMA   Mayo Airport      medium_airport   52054   32    4                 2024-06-27 0:00 2024-06-27 0:00     63.61640167    -135.8679962   1653 https://en.wikipedia.org/wiki/Mayo_Airport"
"8736 CAD5      YMB   Merritt Airport   small_airport    52055   32    4                 2024-06-27 0:00 2024-06-27 0:00       50.122504     -120.745368   2080 https://en.wikipedia.org/wiki/Merritt_Airport"
"8737 CYME      YME   Matane Airport    medium_airport   26132   32    4                 2024-06-27 0:00 2024-06-27 0:00     48.85689926    -67.45330048    102 https://en.wikipedia.org/wiki/Matane_Airport"
"8738 CA-0923   YMF   Montague Harbo seaplane_base       52056   32    4                 2024-06-27 0:00 2024-06-27 0:00        48.89225      -123.39215"
"8739 CYMG      YMG   Manitouwadge A medium_airport      52057   32    4                 2024-06-27 0:00 2024-06-27 0:00     49.08390045    -85.86060333   1198 https://en.wikipedia.org/wiki/Manitouwadge_Airport"
"8740 CYMH      YMH   Mary's Harbour Asmall_airport      52058   32    4                 2024-06-27 0:00 2024-06-27 0:00       52.302837      -55.847433     38 https://en.wikipedia.org/wiki/Mary's_Harbour_Airpo"
"8741 CYMJ      YMJ   Moose Jaw Air V medium_airport     27733   32    4                 2024-06-27 0:00 2024-06-27 0:00     50.33029938    -105.5589981   1892 https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_M"
"8742 USDK      YMK   Mys Kamenny A small_airport        52059   145   1                 2024-06-27 0:00 2024-06-27 0:00       68.467676      73.596733       3"
"8743 CYML      YML   Charlevoix Airpo medium_airport    52060   32    4                 2024-06-27 0:00 2024-06-27 0:00     47.59749985    -70.22389984    977 https://en.wikipedia.org/wiki/Charlevoix_Airport"
"8744 CYMM      YMM   Fort McMurray A medium_airport     13999   32    4                 2024-06-27 0:00 2024-06-27 0:00     56.65330124    -111.2220001   1211 https://en.wikipedia.org/wiki/Fort_McMurray_Airpor"
"8745 CYFT      YMN   Makkovik Airport small_airport     52061   32    4                 2024-06-27 0:00 2024-06-27 0:00       55.077335      -59.187942    234 https://en.wikipedia.org/wiki/Makkovik_Airport"
"8746 CYMO      YMO   Moosonee Airpo medium_airport      52062   32    4                 2024-06-27 0:00 2024-06-27 0:00     51.29109955    -80.60780334     30 https://en.wikipedia.org/wiki/Moosonee_Airport"
"8747 CAT5      YMP   Port McNeill Airp small_airport    52063   32    4                 2024-06-27 0:00 2024-06-27 0:00        50.57348     -127.027702    225 https://en.wikipedia.org/wiki/Port_McNeill_Airport"
"8748 SPMS      YMS   Moises Benzaqu medium_airport      47282   139   5                 2024-06-27 0:00 2024-06-27 0:00     -5.893770218   -76.11820221    587 https://en.wikipedia.org/wiki/Mois%C3%A9s_Benza"
"8749 CYMT      YMT   Chapais Airport medium_airport     52064   32    4                 2024-06-27 0:00 2024-06-27 0:00     49.77190018    -74.52809906   1270 https://en.wikipedia.org/wiki/Chibougamau/Chapais"
"8751 CA-0504   YMV   Mary River Aerodsmall_airport      52065   32    4                 2024-06-27 0:00 2024-06-27 0:00       71.324167      -79.356944    584 https://en.wikipedia.org/wiki/Mary_River_Aerodrom"
"8752 CYMW      YMW   Maniwaki Airport small_airport     52066   32    4                 2024-06-27 0:00 2024-06-27 0:00         46.2728      -75.990601    656 https://en.wikipedia.org/wiki/Maniwaki_Airport"
"8753 CYMX      YMX   Montreal Interna medium_airport    52015   32    4                 2024-06-27 0:00 2024-06-27 0:00       45.679501      -74.038696    270 https://en.wikipedia.org/wiki/Montr%C3%A9al-Mirab"
"8754 CYNA      YNA   Natashquan Airp medium_airport     52068   32    4                 2024-06-27 0:00 2024-06-27 0:00     50.18999863    -61.78919983     39 https://en.wikipedia.org/wiki/Natashquan_Airport"
"8755 OEYN      YNB   Prince Abdul Mo medium_airport     46874   153   1 https://gaca.gov. 2024-06-27 0:00 2024-06-27 0:00     24.144199        38.0634      26 https://en.wikipedia.org/wiki/Yanbu_Airport"
"8756 CYNC      YNC   Wemindji Airport small_airport     52069   32    4                 2024-06-27 0:00 2024-06-27 0:00       53.010601        -78.8311     66 https://en.wikipedia.org/wiki/Wemindji_Airport"
"8757 CYND      YND   Ottawa / Gatinea medium_airport    14680   32    4 http://www.ego-a 2024-06-27 0:00 2024-06-27 0:00      45.521702      -75.563599    211 https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airpo"
"8758 CYNE      YNE   Norway House A small_airport       52070   32    4                 2024-06-27 0:00 2024-06-27 0:00       53.958302        -97.8442    734 https://en.wikipedia.org/wiki/Norway_House_Airpor"
"8759 KYNG      YNG   Youngstown War medium_airport      52071   188   4                 2024-06-27 0:00 2024-06-27 0:00     41.26070023    -80.67910004   1192 https://en.wikipedia.org/wiki/Youngstown-Warren_R"
"8760 CYNH      YNH   Hudson's Hope Asmall_airport       52072   32    4                 2024-06-27 0:00 2024-06-27 0:00       56.035142     -121.978326   2220 https://en.wikipedia.org/wiki/Hudson's_Hope_Airpo"
"8761 ZYYJ      YNJ   Yanji Chaoyangc medium_airport     46915   36    1                 2024-06-27 0:00 2024-06-27 0:00     42.88280106     129.451004     624 https://en.wikipedia.org/wiki/Yanji_Chaoyangchuan_"
"8762 CYNL      YNL   Points North Lan medium_airport    52073   32    4                 2024-06-27 0:00 2024-06-27 0:00     58.27669907    -104.0820007   1605 https://en.wikipedia.org/wiki/Points_North_Landing_"
"8763 CYNM      YNM   Matagami Airpor medium_airport     52074   32    4                 2024-06-27 0:00 2024-06-27 0:00     49.76169968    -77.80280304    918 https://en.wikipedia.org/wiki/Matagami_Airport"
"8764 CKQ3      YNO   North Spirit Lake small_airport    52075   32    4                 2024-06-27 0:00 2024-06-27 0:00     52.49000168    -92.97109985   1082 https://en.wikipedia.org/wiki/North_Spirit_Lake_Airp"
"8765 CNH2      YNP   Natuashish Airposmall_airport      52076   32    4                 2024-06-27 0:00 2024-06-27 0:00       55.913898      -61.184399     30 https://en.wikipedia.org/wiki/Natuashish_Airport"
"8766 CYHH      YNS   Nemiscau Airpor small_airport      52077   32    4                 2024-06-27 0:00 2024-06-27 0:00       51.691101      -76.135597    802 https://en.wikipedia.org/wiki/Nemiscau_Airport"
"8767 YNT    YNT   Yantai Penglai In large_airport    46922   36    1 http://www.ytairp 2024-06-27 0:00 2024-06-27 0:00      37.659724    120.978124     154 https://en.wikipedia.org/wiki/Yantai_Penglai_Interna"
"8768 CSK6   YNX   Snap Lake Airpo small_airport      52078   32    4                   2024-06-27 0:00 2024-06-27 0:00      63.593601    -110.905998   1557 https://en.wikipedia.org/wiki/Snap_Lake_Airport"
"8769 RKNY   YNY   Yangyang Intern medium_airport     52079   91    1                   2024-06-27 0:00 2024-06-27 0:00      38.061298    128.669006     241 https://en.wikipedia.org/wiki/Yangyang_Internationa"
"8770 ZSYN   YNZ   Yancheng Nanyamedium_airport       46876   36    1                   2024-06-27 0:00 2024-06-27 0:00      33.425833    120.203056          https://en.wikipedia.org/wiki/Yancheng_Nanyang_In"
"8771 CYOA   YOA   Ekati Airport    medium_airport    52080   32    4                   2024-06-27 0:00 2024-06-27 0:00    64.69889832   -110.6149979   1536 https://en.wikipedia.org/wiki/Ekati_Airport"
"8772 CYOC   YOC   Old Crow Airport small_airport     52081   32    4                   2024-06-27 0:00 2024-06-27 0:00      67.570602    -139.839005    824 https://en.wikipedia.org/wiki/Old_Crow_Airport"
"8773 CYOD   YOD   CFB Cold Lake medium_airport        9938   32    4                   2024-06-27 0:00 2024-06-27 0:00    54.40499878   -110.2789993   1775 https://en.wikipedia.org/wiki/CFB_Cold_Lake"
"8774 CFM4   YOE   Donnelly Airport small_airport     52082   32    4                   2024-06-27 0:00 2024-06-27 0:00        55.7094    -117.094002   1949 https://en.wikipedia.org/wiki/Donnelly_Airport"
"8775 CNT3   YOG   Ogoki Post Airpo small_airport     52083   32    4                   2024-06-27 0:00 2024-06-27 0:00    51.65859985   -85.90170288    594 https://en.wikipedia.org/wiki/Ogoki_Post_Airport"
"8776 CYOH   YOH   Oxford House Ai small_airport      52084   32    4                   2024-06-27 0:00 2024-06-27 0:00        54.9333       -95.2789    663 https://en.wikipedia.org/wiki/Oxford_House_Airport"
"8777 YOI    YOI   Opinaca Aerodrosmall_airport       52085   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.221944     -76.611944    692 https://en.wikipedia.org/wiki/Opinaca_Aerodrome"
"8778 CYOJ   YOJ   High Level Airpo medium_airport    52086   32    4                   2024-06-27 0:00 2024-06-27 0:00    58.62139893   -117.1650009   1110 https://en.wikipedia.org/wiki/High_Level_Airport"
"8779 DNYO   YOL   Yola Airport     medium_airport    47146   129   2 http://www.faann 2024-06-27 0:00 2024-06-27 0:00      9.25755024   12.43039989     599 https://en.wikipedia.org/wiki/Yola_Airport"
"8780 VQ10   YON   Yongphulla Airpo small_airport     52087   20    1                   2024-06-27 0:00 2024-06-27 0:00       27.25627     91.514633    9000 https://en.wikipedia.org/wiki/Yongphulla_Airport"
"8781 CYOO   YOO   Oshawa Executivmedium_airport      30818   32    4 http://www.oshaw2024-06-27 0:00 2024-06-27 0:00        43.922798     -78.894997    460 https://en.wikipedia.org/wiki/Oshawa_Airport"
"8782 CYOP   YOP   Rainbow Lake A medium_airport      52088   32    4                   2024-06-27 0:00 2024-06-27 0:00      58.491402    -119.407997   1759 https://en.wikipedia.org/wiki/Rainbow_Lake_Airport"
"8783 CYOS   YOS   Owen Sound / B medium_airport      31107   32    4                   2024-06-27 0:00 2024-06-27 0:00    44.59030151   -80.83750153   1007 https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bis"
"8784 LLYO   YOT   Yotvata Airfield small_airport     52089   81    1                   2024-06-27 0:00 2024-06-27 0:00      29.901111       35.0675     249 https://en.wikipedia.org/wiki/Yotvata_Airfield"
"8785 CYOW   YOW   Ottawa Macdonalarge_airport        30924   32    4 https://yow.ca/   2024-06-27 0:00 2024-06-27 0:00      45.322498     -75.669197    374 https://en.wikipedia.org/wiki/Ottawa_Macdonald%E"
"8786 CYPA   YPA   Prince Albert Glamedium_airport    33685   32    4                   2024-06-27 0:00 2024-06-27 0:00    53.21419907   -105.6729965   1405 https://en.wikipedia.org/wiki/Prince_Albert_(Glass_"
"8787 CBS8   YPB   Alberni Valley Resmall_airport     33356   32    4 http://www.acrd.b2024-06-27 0:00 2024-06-27 0:00       49.321899       -124.931    250 https://en.wikipedia.org/wiki/Port_Alberni_(Alberni_"
"8788 CYPC   YPC   Paulatuk (Nora Asmall_airport      52090   32    4                   2024-06-27 0:00 2024-06-27 0:00      69.360838     -124.07547     15 https://en.wikipedia.org/wiki/Paulatuk_Airport"
"8789 CNK4   YPD   Parry Sound Are small_airport      52091   32    4 http://www.segui 2024-06-27 0:00 2024-06-27 0:00         45.2575     -79.829697    832 https://en.wikipedia.org/wiki/Parry_Sound_Area_Mu"
"8790 CYPE   YPE   Peace River Airp medium_airport    52092   32    4                   2024-06-27 0:00 2024-06-27 0:00      56.226898    -117.446999   1873 https://en.wikipedia.org/wiki/Peace_River_Airport"
"8791 CYPG   YPG   Portage-la-Prairi medium_airport   33413   32    4 http://southport.c 2024-06-27 0:00 2024-06-27 0:00     49.903099     -98.273817    885 https://en.wikipedia.org/wiki/Portage_La_Prairie/So"
"8792 CYPH   YPH   Inukjuak Airport small_airport     52093   32    4                   2024-06-27 0:00 2024-06-27 0:00      58.471901     -78.076897     83 https://en.wikipedia.org/wiki/Inukjuak_Airport"
"8793 CYLA   YPJ   Aupaluk Airport small_airport      52094   32    4                   2024-06-27 0:00 2024-06-27 0:00        59.2967     -69.599701    119 https://en.wikipedia.org/wiki/Aupaluk_Airport"
"8794 CYPL   YPL   Pickle Lake Airpomedium_airport    52095   32    4                   2024-06-27 0:00 2024-06-27 0:00    51.44639969   -90.21420288   1267 https://en.wikipedia.org/wiki/Pickle_Lake_Airport"
"8795 CYPM   YPM   Pikangikum Airposmall_airport      52096   32    4                   2024-06-27 0:00 2024-06-27 0:00      51.819698     -93.973297   1114 https://en.wikipedia.org/wiki/Pikangikum_Airport"
"8796 CYPN   YPN   Port-Menier Airp medium_airport    52097   32    4                   2024-06-27 0:00 2024-06-27 0:00      49.836399     -64.288597    167 https://en.wikipedia.org/wiki/Port-Menier_Airport"
"8797 CYPO   YPO   Peawanuck Airposmall_airport       52098   32    4                   2024-06-27 0:00 2024-06-27 0:00      54.987932     -85.442648    173 https://en.wikipedia.org/wiki/Peawanuck_Airport"
"8798 CYPQ   YPQ   Peterborough Mumedium_airport      32460   32    4                   2024-06-27 0:00 2024-06-27 0:00          44.23     -78.363297    628 https://en.wikipedia.org/wiki/Peterborough_Airport"
"8799 CYPR   YPR   Prince Rupert Ai medium_airport    33687   32    4 http://www.ypr.ca2024-06-27 0:00 2024-06-27 0:00     54.28609848   -130.4450073    116 https://en.wikipedia.org/wiki/Prince_Rupert_Airport"
"8800 CYPD   YPS   Port Hawkesburymedium_airport      52099   32    4 http://www.portha2024-06-27 0:00 2024-06-27 0:00     45.65670013   -61.36809921    377 https://en.wikipedia.org/wiki/Port_Hawkesbury_Airp"
"8801 CAG8   YPT   Pender Harbour seaplane_base       52100   32    4                   2024-06-27 0:00 2024-06-27 0:00      49.623785    -124.024884         https://en.wikipedia.org/wiki/Pender_Harbour_Wate"
"8802 CYPW   YPW   Powell River Airpmedium_airport    33561   32    4                   2024-06-27 0:00 2024-06-27 0:00    49.83420181         -124.5    425 https://en.wikipedia.org/wiki/Powell_River_Airport"
"8803 CYPX   YPX   Puvirnituq Airpor medium_airport   52101   32    4                   2024-06-27 0:00 2024-06-27 0:00      60.050598     -77.286903     74 https://en.wikipedia.org/wiki/Puvirnituq_Airport"
"8804 CYPY   YPY   Fort Chipewyan medium_airport      52102   32    4                   2024-06-27 0:00 2024-06-27 0:00    58.76720047   -111.1169968    761 https://en.wikipedia.org/wiki/Fort_Chipewyan_Airpo"
"8805 CYPZ   YPZ   Burns Lake Airpomedium_airport     52103   32    4                   2024-06-27 0:00 2024-06-27 0:00        54.3764    -125.950996   2343 https://en.wikipedia.org/wiki/Burns_Lake_Airport"
"8806 CYQA   YQA   Muskoka Airport medium_airport     52104   32    4                   2024-06-27 0:00 2024-06-27 0:00      44.974757     -79.306526    925 https://en.wikipedia.org/wiki/Muskoka_Airport"
"8807 CYQB   YQB   Quebec Jean Le large_airport       52105   32    4 http://www.aerop 2024-06-27 0:00 2024-06-27 0:00         46.7911     -71.393303    244 https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_"
"8808 CYHA   YQC   Quaqtaq Airport small_airport      52106   32    4                   2024-06-27 0:00 2024-06-27 0:00      61.046398     -69.617798    103 https://en.wikipedia.org/wiki/Quaqtaq_Airport"
"8809 CYQD   YQD   The Pas Airport medium_airport     52107   32    4                   2024-06-27 0:00 2024-06-27 0:00    53.97140121   -101.0910034    887 https://en.wikipedia.org/wiki/The_Pas_Airport"
"8810 CYQF   YQF   Red Deer Regionmedium_airport      52108   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.182201    -113.893997   2968 https://en.wikipedia.org/wiki/Red_Deer_Regional_A"
"8811 CYQG   YQG   Windsor Airport medium_airport     46345   32    4                   2024-06-27 0:00 2024-06-27 0:00    42.27560043   -82.95559692    622 https://en.wikipedia.org/wiki/Windsor_Airport"
"8812 CYQH   YQH   Watson Lake Air medium_airport     52109   32    4                   2024-06-27 0:00 2024-06-27 0:00      60.116839    -128.821993   2255 https://en.wikipedia.org/wiki/Watson_Lake_Airport"
"8813 CYQI   YQI   Yarmouth Airport medium_airport    46950   32    4                   2024-06-27 0:00 2024-06-27 0:00    43.82690048   -66.08809662    141 https://en.wikipedia.org/wiki/Yarmouth_Airport"
"8814 YQJ    YQJ   April Point Seapl seaplane_base    52110   32    4                   2024-06-27 0:00 2024-06-27 0:00         50.065       -125.235"
"8815 CYQK   YQK   Kenora Airport   medium_airport    20621   32    4                   2024-06-27 0:00 2024-06-27 0:00    49.78829956   -94.36309814   1332 https://en.wikipedia.org/wiki/Kenora_Airport"
"8816 CYQL   YQL   Lethbridge Coun medium_airport     23526   32    4                   2024-06-27 0:00 2024-06-27 0:00    49.63029861   -112.8000031   3048 https://en.wikipedia.org/wiki/Lethbridge_County_Air"
"8817 CYQM   YQM   Greater Moncton medium_airport     27476   32    4 https://cyqm.ca/ 2024-06-27 0:00 2024-06-27 0:00       46.112202     -64.678596    232 https://en.wikipedia.org/wiki/Greater_Moncton_Inte"
"8818 CYQN   YQN   Nakina Airport   medium_airport    52111   32    4                   2024-06-27 0:00 2024-06-27 0:00    50.18280029    -86.6964035   1057 https://en.wikipedia.org/wiki/Nakina_Airport"
"8819 CYQQ   YQQ   Comox Valley Ai medium_airport     10068   32    4                   2024-06-27 0:00 2024-06-27 0:00        49.7108    -124.887001     84 https://en.wikipedia.org/wiki/CFB_Comox"
"8820 CYQR   YQR   Regina Internatiomedium_airport    35012   32    4                   2024-06-27 0:00 2024-06-27 0:00    50.43190002   -104.6660004   1894 https://en.wikipedia.org/wiki/Regina_International_A"
"8821 CYQS   YQS   St Thomas Muni medium_airport      52112   32    4                   2024-06-27 0:00 2024-06-27 0:00    42.77000046    -81.1108017    778 https://en.wikipedia.org/wiki/St._Thomas_Airport"
"8822 CYQT   YQT   Thunder Bay Air medium_airport     42627   32    4                   2024-06-27 0:00 2024-06-27 0:00    48.37189865   -89.32389832    653 https://en.wikipedia.org/wiki/Thunder_Bay_Internat"
"8823 CYQU   YQU   Grande Prairie A medium_airport    15501   32    4 http://www.grand 2024-06-27 0:00 2024-06-27 0:00     55.17969894   -118.8850021   2195 https://en.wikipedia.org/wiki/Grande_Prairie_Airpor"
"8824 CYQV   YQV   Yorkton Municipamedium_airport     47183   32    4                   2024-06-27 0:00 2024-06-27 0:00    51.26470184    -102.461998   1635 https://en.wikipedia.org/wiki/Yorkton_Municipal_Airp"
"8825 CYQW   YQW   North Battleford medium_airport    29758   32    4                   2024-06-27 0:00 2024-06-27 0:00      52.769409    -108.243742   1799 https://en.wikipedia.org/wiki/North_Battleford_(Cam"
"8826 CYQX      YQX   Gander Internatiomedium_airport    14504   32   4                  2024-06-27 0:00 2024-06-27 0:00       48.936258     -54.567719    496 https://en.wikipedia.org/wiki/Gander_International_A"
"8827 CYQY      YQY   Sydney / J.A. Do medium_airport    41352   32   4 http://www.sydne2024-06-27 0:00 2024-06-27 0:00          46.1614     -60.047798    203 https://en.wikipedia.org/wiki/Sydney/J.A._Douglas_"
"8828 CYQZ      YQZ   Quesnel Airport medium_airport     34308   32   4                  2024-06-27 0:00 2024-06-27 0:00     53.02610016   -122.5100021   1789 https://en.wikipedia.org/wiki/Quesnel_Airport"
"8829 CYRA      YRA   Rae Lakes Airpo small_airport      52113   32   4                  2024-06-27 0:00 2024-06-27 0:00       64.116096    -117.309998    723 https://en.wikipedia.org/wiki/Gam%C3%A8t%C3%A"
"8830 CYRB      YRB   Resolute Bay Air medium_airport    52114   32   4                  2024-06-27 0:00 2024-06-27 0:00     74.71690369    -94.9693985    215 https://en.wikipedia.org/wiki/Resolute_Bay_Airport"
"8831 YRC       YRC   Refuge Cove Se seaplane_base       52115   32   4                  2024-06-27 0:00 2024-06-27 0:00         50.1234       -124.843      0"
"8832 YRD       YRD   Dean River Airposmall_airport      52116   32   4                  2024-06-27 0:00 2024-06-27 0:00        52.82371    -126.964957     62 https://en.wikipedia.org/wiki/Dean_River_Airport"
"8833 CYCA      YRF   Cartwright Airpor small_airport    52117   32   4                  2024-06-27 0:00 2024-06-27 0:00       53.682501     -57.042303     40 https://en.wikipedia.org/wiki/Cartwright_Airport"
"8834 CCZ2      YRG   Rigolet Airport   small_airport    52118   32   4                  2024-06-27 0:00 2024-06-27 0:00     54.17969894   -58.45750046    180 https://en.wikipedia.org/wiki/Rigolet_Airport"
"8835 CYRI      YRI   Rivière-du-Loup medium_airport     52119   32   4 http://www.ville.r 2024-06-27 0:00 2024-06-27 0:00   47.76440048   -69.58470154    427 https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Lou"
"8836 CYRJ      YRJ   Roberval Airport medium_airport    35463   32   4                  2024-06-27 0:00 2024-06-27 0:00     48.52000046   -72.26560211    586 https://en.wikipedia.org/wiki/Roberval_Airport"
"8837 CYRL      YRL   Red Lake Airport medium_airport    52120   32   4                  2024-06-27 0:00 2024-06-27 0:00     51.06689835   -93.79309845   1265 https://en.wikipedia.org/wiki/Red_Lake_Airport"
"8838 CYRM      YRM   Rocky Mountain small_airport       52121   32   4                  2024-06-27 0:00 2024-06-27 0:00     52.42969894   -114.9039993   3244 https://en.wikipedia.org/wiki/Rocky_Mountain_Hous"
"8839 CAU8      YRN   Rivers Inlet Seapseaplane_base     52122   32   4                  2024-06-27 0:00 2024-06-27 0:00       51.683985    -127.264044          https://en.wikipedia.org/wiki/Rivers_Inlet_Water_Ae"
"8840 CYRO      YRO   Ottawa / Rockclif medium_airport   30924   32   4 http://www.rfc.ca 2024-06-27 0:00 2024-06-27 0:00    45.46030045   -75.64610291    188 https://en.wikipedia.org/wiki/Ottawa/Rockcliffe_Airp"
"8841 CYRQ      YRQ   Trois-Rivières Ai medium_airport   52123   32   4                  2024-06-27 0:00 2024-06-27 0:00     46.35279846   -72.67939758    199 https://en.wikipedia.org/wiki/Trois-Rivi%C3%A8res_"
"8842 CA-0446   YRR   Stuart Island Airssmall_airport    52124   32   4                  2024-06-27 0:00 2024-06-27 0:00       50.409447    -125.131617    360"
"8843 CYRS      YRS   Red Sucker Lakesmall_airport       52125   32   4                  2024-06-27 0:00 2024-06-27 0:00       54.167198     -93.557198    729 https://en.wikipedia.org/wiki/Red_Sucker_Lake_Air"
"8844 CYRT      YRT   Rankin Inlet Airp medium_airport   52126   32   4                  2024-06-27 0:00 2024-06-27 0:00     62.81140137   -92.11579895     94 https://en.wikipedia.org/wiki/Rankin_Inlet_Airport"
"8845 CYRV      YRV   Revelstoke Airpomedium_airport     52127   32   4                  2024-06-27 0:00 2024-06-27 0:00       50.962245    -118.184258   1459 https://en.wikipedia.org/wiki/Revelstoke_Airport"
"8846 CSB2      YSA   Sable Island Lan small_airport     52128   32   4 http://www.sable 2024-06-27 0:00 2024-06-27 0:00       43.930951     -59.996147      4 https://en.wikipedia.org/wiki/Sable_Island_Aerodrom"
"8847 CYSB      YSB   Sudbury Airport medium_airport     40976   32   4                  2024-06-27 0:00 2024-06-27 0:00          46.625   -80.79889679   1141 https://en.wikipedia.org/wiki/Sudbury_Airport"
"8848 CYSC      YSC   Sherbrooke Airpomedium_airport     39149   32   4                  2024-06-27 0:00 2024-06-27 0:00       45.438599     -71.691399    792 https://en.wikipedia.org/wiki/Sherbrooke_Airport"
"8849 CYSD      YSD   Canadian Forcesheliport            52129   32   4                  2024-06-27 0:00 2024-06-27 0:00       50.276359    -111.180189   2525 https://en.wikipedia.org/wiki/CFB_Suffield"
"8850 CYSE      YSE   Squamish Airpor small_airport      40608   32   4                  2024-06-27 0:00 2024-06-27 0:00     49.78170013   -123.1620026    171 https://en.wikipedia.org/wiki/Squamish_Airport"
"8851 CYSF      YSF   Stony Rapids Air medium_airport    52130   32   4                  2024-06-27 0:00 2024-06-27 0:00     59.25030136   -105.8410034    805 https://en.wikipedia.org/wiki/Stony_Rapids_Airport"
"8852 CYLK      YSG   Lutselk'e Airport small_airport    52131   32   4                  2024-06-27 0:00 2024-06-27 0:00       62.417823    -110.682793    596 https://en.wikipedia.org/wiki/Lutselk'e_Airport"
"8853 CYSH      YSH   Smiths Falls-Monmedium_airport     40035   32   4 http://www.smith 2024-06-27 0:00 2024-06-27 0:00       44.945801     -75.940598    416 https://en.wikipedia.org/wiki/Smiths_Falls-Montagu"
"8854 CPS9      YSI   Parry Sound/Fry seaplane_base      52132   32   4                  2024-06-27 0:00 2024-06-27 0:00       45.173302     -80.137497    580 https://en.wikipedia.org/wiki/Parry_Sound/Frying_P"
"8855 CYSJ      YSJ   Saint John Airpo medium_airport    36178   32   4                  2024-06-27 0:00 2024-06-27 0:00     45.31610107   -65.89029694    357 https://en.wikipedia.org/wiki/Saint_John_Airport"
"8856 CYSK      YSK   Sanikiluaq Airpo small_airport     52133   32   4                  2024-06-27 0:00 2024-06-27 0:00       56.536891     -79.250221    104 https://en.wikipedia.org/wiki/Sanikiluaq_Airport"
"8857 CYSL      YSL   Saint-Léonard A medium_airport     52134   32   4                  2024-06-27 0:00 2024-06-27 0:00       47.157097     -67.836242    793 https://en.wikipedia.org/wiki/St._Leonard_Airport"
"8858 CYSM      YSM   Fort Smith Airpo medium_airport    14013   32   4                  2024-06-27 0:00 2024-06-27 0:00       60.020302    -111.961998    671 https://en.wikipedia.org/wiki/Fort_Smith_Airport"
